libappstream4,995,3512--SW--POY
libcolord-gtk1,995,3512--SW--POY
libjs-underscore,995,3512--SW--POY
libavutil55,995,3512--SW--POY
usb-creator-common,995,3512--SW--POY
xserver-xorg-legacy-hwe-18.04,995,3512--SW--POY
python3-pyatspi,995,3512--SW--POY
libgcr-base-3-1,995,3512--SW--POY
libmutter-2-0,995,3512--SW--POY
iio-sensor-proxy,995,3512--SW--POY
liblz4-1,995,3512--SW--POY
libdouble-conversion1,995,3512--SW--POY
libgpod4,995,3512--SW--POY
cups-filters,995,3512--SW--POY
sound-theme-freedesktop,995,3512--SW--POY
libcairo-perl,995,3512--SW--POY
grub-pc-bin,995,3512--SW--POY
linux-hwe-5.4-headers-5.4.0-51,995,3512--SW--POY
time,995,3512--SW--POY
libxext6,995,3512--SW--POY
libcogl-common,995,3512--SW--POY
debianutils,995,3512--SW--POY
libxfixes3,995,3512--SW--POY
mime-support,995,3512--SW--POY
fonts-tlwg-sawasdee,995,3512--SW--POY
gsettings-desktop-schemas,995,3512--SW--POY
fonts-tlwg-typewriter,995,3512--SW--POY
libio-socket-inet6-perl,995,3512--SW--POY
libxml-namespacesupport-perl,995,3512--SW--POY
cheese-common,995,3512--SW--POY
ibus-gtk,995,3512--SW--POY
example-content,995,3512--SW--POY
ureadahead,995,3512--SW--POY
libwoff1,995,3512--SW--POY
python3,995,3512--SW--POY
update-notifier-common,995,3512--SW--POY
libpulsedsp,995,3512--SW--POY
libio-pty-perl,995,3512--SW--POY
x11-xkb-utils,995,3512--SW--POY
gvfs-common,995,3512--SW--POY
libdrm-amdgpu1,995,3512--SW--POY
libwind0-heimdal,995,3512--SW--POY
gsfonts,995,3512--SW--POY
libevdev2,995,3512--SW--POY
libnss-myhostname,995,3512--SW--POY
libedataserver-1.2-23,995,3512--SW--POY
python3-cffi-backend,995,3512--SW--POY
libhttp-cookies-perl,995,3512--SW--POY
libasan4,995,3512--SW--POY
gir1.2-rb-3.0,995,3512--SW--POY
fonts-tlwg-laksaman-ttf,995,3512--SW--POY
libmozjs-52-0,995,3512--SW--POY
libreoffice-common,995,3512--SW--POY
libencode-locale-perl,995,3512--SW--POY
linux-hwe-5.4-headers-5.4.0-89,995,3512--SW--POY
libgcrypt20,995,3512--SW--POY
gnome-online-accounts,995,3512--SW--POY
libperlio-gzip-perl,995,3512--SW--POY
xxd,995,3512--SW--POY
libreoffice-impress,995,3512--SW--POY
libtext-levenshtein-perl,995,3512--SW--POY
cups-browsed,995,3512--SW--POY
libxcb-xtest0,995,3512--SW--POY
printer-driver-m2300w,995,3512--SW--POY
vino,995,3512--SW--POY
plymouth-label,995,3512--SW--POY
xserver-xorg-video-all-hwe-18.04,995,3512--SW--POY
usb-creator-gtk,995,3512--SW--POY
python3-olefile,995,3512--SW--POY
gir1.2-gnomedesktop-3.0,995,3512--SW--POY
python3-keyring,995,3512--SW--POY
ubuntu-web-launchers,995,3512--SW--POY
libepubgen-0.1-1,995,3512--SW--POY
gstreamer1.0-pulseaudio,995,3512--SW--POY
libglib-object-introspection-perl,995,3512--SW--POY
libllvm6.0,995,3512--SW--POY
desktop-file-utils,995,3512--SW--POY
geoip-database,995,3512--SW--POY
linux-hwe-5.4-headers-5.4.0-87,995,3512--SW--POY
linux-hwe-5.4-headers-5.4.0-100,995,3512--SW--POY
libgeoclue-2-0,995,3512--SW--POY
pcmciautils,995,3512--SW--POY
fonts-smc-karumbi,995,3512--SW--POY
xinit,995,3512--SW--POY
libdw1,995,3512--SW--POY
sudo,995,3512--SW--POY
fonts-beng,995,3512--SW--POY
language-pack-gnome-en,995,3512--SW--POY
iso-codes,995,3512--SW--POY
libcanberra0,995,3512--SW--POY
libhunspell-1.6-0,995,3512--SW--POY
libpng16-16,995,3512--SW--POY
linux-headers-generic-hwe-18.04,995,3512--SW--POY
libfastjson4,995,3512--SW--POY
gcc-7,995,3512--SW--POY
libncursesw5,995,3512--SW--POY
fonts-tlwg-typewriter-ttf,995,3512--SW--POY
python3-brlapi,995,3512--SW--POY
libdjvulibre21,995,3512--SW--POY
dconf-service,995,3512--SW--POY
gir1.2-wnck-3.0,995,3512--SW--POY
gettext,995,3512--SW--POY
curl,995,3512--SW--POY
ltrace,995,3512--SW--POY
libv4l-0,995,3512--SW--POY
bash,995,3512--SW--POY
libbinutils,995,3512--SW--POY
libqgsttools-p1,995,3512--SW--POY
libodfgen-0.1-1,995,3512--SW--POY
libopenmpt0,995,3512--SW--POY
remmina-common,995,3512--SW--POY
libtimedate-perl,995,3512--SW--POY
fonts-smc-manjari,995,3512--SW--POY
libwavpack1,995,3512--SW--POY
dictionaries-common,995,3512--SW--POY
gir1.2-gnomebluetooth-1.0,995,3512--SW--POY
libgnome-todo,995,3512--SW--POY
liblcms2-2,995,3512--SW--POY
libnet-ip-perl,995,3512--SW--POY
isc-dhcp-common,995,3512--SW--POY
dmidecode,995,3512--SW--POY
libjbig0,995,3512--SW--POY
libvisio-0.1-1,995,3512--SW--POY
libuuid1,995,3512--SW--POY
fonts-lklug-sinhala,995,3512--SW--POY
libpcsclite1,995,3512--SW--POY
gir1.2-webkit2-4.0,995,3512--SW--POY
libgpm2,995,3512--SW--POY
libgtk-3-common,995,3512--SW--POY
libdb5.3,995,3512--SW--POY
libtracker-sparql-2.0-0,995,3512--SW--POY
linux-hwe-5.4-headers-5.4.0-60,995,3512--SW--POY
thermald,995,3512--SW--POY
wireshark-qt,995,3512--SW--POY
libnet-ssleay-perl,995,3512--SW--POY
build-essential,995,3512--SW--POY
libldap-common,995,3512--SW--POY
fonts-smc-dyuthi,995,3512--SW--POY
vim,995,3512--SW--POY
python3-mako,995,3512--SW--POY
libaspell15,995,3512--SW--POY
libcogl20,995,3512--SW--POY
fonts-dejavu-core,995,3512--SW--POY
libarchive13,995,3512--SW--POY
fonts-lohit-guru,995,3512--SW--POY
xbitmaps,995,3512--SW--POY
poppler-data,995,3512--SW--POY
libgweather-3-15,995,3512--SW--POY
gir1.2-vte-2.91,995,3512--SW--POY
libgee-0.8-2,995,3512--SW--POY
libxres1,995,3512--SW--POY
initramfs-tools-core,995,3512--SW--POY
libqt5webkit5,995,3512--SW--POY
pulseaudio-utils,995,3512--SW--POY
g++-7,995,3512--SW--POY
libdvdnav4,995,3512--SW--POY
python3-commandnotfound,995,3512--SW--POY
libcilkrts5,995,3512--SW--POY
python3-crypto,995,3512--SW--POY
network-manager-pptp,995,3512--SW--POY
libdjvulibre-text,995,3512--SW--POY
libfwupd2,995,3512--SW--POY
apt-utils,995,3512--SW--POY
install-info,995,3512--SW--POY
libreadline7,995,3512--SW--POY
libmspub-0.1-1,995,3512--SW--POY
efibootmgr,995,3512--SW--POY
libcap2-bin,995,3512--SW--POY
libdbus-glib-1-2,995,3512--SW--POY
xserver-xorg-video-qxl-hwe-18.04,995,3512--SW--POY
libwhoopsie-preferences0,995,3512--SW--POY
debconf,995,3512--SW--POY
debconf-i18n,995,3512--SW--POY
zlib1g,995,3512--SW--POY
qml-module-qtquick-layouts,995,3512--SW--POY
zerotier-one,995,3512--SW--POY
fwupdate-signed,995,3512--SW--POY
xvfb,995,3512--SW--POY
libexttextcat-2.0-0,995,3512--SW--POY
printer-driver-postscript-hp,995,3512--SW--POY
libvte-2.91-0,995,3512--SW--POY
fonts-gargi,995,3512--SW--POY
perl-openssl-defaults,995,3512--SW--POY
fonts-tlwg-umpush-ttf,995,3512--SW--POY
alsa-base,995,3512--SW--POY
libcanberra-gtk3-module,995,3512--SW--POY
DVDO TILE,1010,5399--PM--MCP7
7-Zip 19.00 (x64),1010,5399--PM--MCP7
Mozilla Firefox (x64 en-US),1010,5399--PM--MCP7
Mozilla Maintenance Service,1010,5399--PM--MCP7
Microsoft Office Standard 2016,1010,5399--PM--MCP7
Google Credential Provider for Windows,1010,5399--PM--MCP7
Intel(R) Management Engine Components,1010,5399--PM--MCP7
Intel(R) Management Engine Components,1010,5399--PM--MCP7
Java 8 Update 333 (64-bit),1010,5399--PM--MCP7
Intel(R) LMS,1010,5399--PM--MCP7
OpenVPN Connect,1010,5399--PM--MCP7
EDR Agent v2,1010,5399--PM--MCP7
Windows PC Health Check,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4486747) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft OneNote 2016 (KB4484329) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3141456) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002197) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB5002244) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3213650) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4462119) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4484145) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Word 2016 (KB5002406) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3114524) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002419) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Publisher 2016 (KB5002221) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB3118335) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4011259) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB2920717) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4484103) 64-Bit Edition,1010,5399--PM--MCP7
Definition Update for Microsoft Office 2016 (KB3115407) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4022193) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4462148) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB3085538) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4493154) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4475581) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4484104) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Project 2016 (KB5002193) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Outlook 2016 (KB5002427) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002058) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3115081) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB3213551) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3118262) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB5002251) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB2920720) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4484171) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4011634) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3114903) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3118263) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4011621) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB3191869) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB5002293) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002026) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4486670) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Access 2016 (KB5002048) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3191929) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Visio 2016 (KB5002349) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4011629) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB2920724) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3118264) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4011035) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft OneDrive for Business (KB4022219) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4504745) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4022176) 64-Bit Edition,1010,5399--PM--MCP7
Update for Skype for Business 2016 (KB5002106) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Excel 2016 (KB5002426) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft PowerPoint 2016 (KB4493224) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4462117) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB2920678) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Visio Viewer 2016 (KB2920709) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4486711) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4464538) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4032254) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4011574) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Excel MUI (English) 2016,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4011629) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Excel 2016 (KB5002426) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft PowerPoint MUI (English) 2016,1010,5399--PM--MCP7
Security Update for Microsoft Excel 2016 (KB5002426) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft PowerPoint 2016 (KB4493224) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Publisher MUI (English) 2016,1010,5399--PM--MCP7
Security Update for Microsoft Publisher 2016 (KB5002221) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Outlook MUI (English) 2016,1010,5399--PM--MCP7
Security Update for Microsoft Word 2016 (KB5002406) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Outlook 2016 (KB5002427) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Word MUI (English) 2016,1010,5399--PM--MCP7
Security Update for Microsoft Word 2016 (KB5002406) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Excel 2016 (KB5002426) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Office Proofing Tools 2016 - English,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4464538) 64-Bit Edition,1010,5399--PM--MCP7
Outils de vrification linguistique 2016 de Microsoft Office- Franais,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4464538) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4464538) 64-Bit Edition,1010,5399--PM--MCP7
Herramientas de correccin de Microsoft Office 2016: espaol,1010,5399--PM--MCP7
Microsoft Office Proofing (English) 2016,1010,5399--PM--MCP7
Microsoft Office Shared MUI (English) 2016,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4486747) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002419) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4484103) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB3213551) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4022176) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4011574) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft OneNote MUI (English) 2016,1010,5399--PM--MCP7
Update for Microsoft OneNote 2016 (KB4484329) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Groove MUI (English) 2016,1010,5399--PM--MCP7
Update for Microsoft OneDrive for Business (KB4022219) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Office 32-bit Components 2016,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4486747) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft OneNote 2016 (KB4484329) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB3213650) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4462119) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Word 2016 (KB5002406) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002419) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Publisher 2016 (KB5002221) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4484103) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4462148) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB3085538) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Project 2016 (KB5002193) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002026) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4011634) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4486670) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Access 2016 (KB5002048) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Visio 2016 (KB5002349) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB4504745) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft OneDrive for Business (KB4022219) 64-Bit Edition,1010,5399--PM--MCP7
Update for Skype for Business 2016 (KB5002106) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Excel 2016 (KB5002426) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft PowerPoint 2016 (KB4493224) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB2920678) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Office Shared 32-bit MUI (English) 2016,1010,5399--PM--MCP7
Update for Microsoft Office 2016 (KB4486747) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Office 2016 (KB5002419) 64-Bit Edition,1010,5399--PM--MCP7
Update for Microsoft OneDrive for Business (KB4022219) 64-Bit Edition,1010,5399--PM--MCP7
Security Update for Microsoft Excel 2016 (KB5002426) 64-Bit Edition,1010,5399--PM--MCP7
Microsoft Office OSM MUI (English) 2016,1010,5399--PM--MCP7
Microsoft Office OSM UX MUI (English) 2016,1010,5399--PM--MCP7
Microsoft Office Shared Setup Metadata MUI (English) 2016,1010,5399--PM--MCP7
Microsoft Visual C++ 2017 X64 Additional Runtime - 14.16.27024,1010,5399--PM--MCP7
Dynamic Application Loader Host Interface Service,1010,5399--PM--MCP7
Intel(R) Icls,1010,5399--PM--MCP7
"Xcitium
 Client - Security",1010,5399--PM--MCP7
Microsoft Update Health Tools,1010,5399--PM--MCP7
Intel(R) Management Engine Driver,1010,5399--PM--MCP7
Microsoft Visual C++ 2017 X64 Minimum Runtime - 14.16.27024,1010,5399--PM--MCP7
Dell SupportAssist OS Recovery Plugin for Dell Update,1010,5399--PM--MCP7
Microsoft Edge,1010,5399--PM--MCP7
Google Chrome,1010,5399--PM--MCP7
Microsoft Edge Update,1010,5399--PM--MCP7
Microsoft Edge WebView2 Runtime,1010,5399--PM--MCP7
SAP GUI for Windows 7.60 ,1010,5399--PM--MCP7
VLC media player,1010,5399--PM--MCP7
Microsoft Visual C++ 2017 Redistributable (x86) - 14.16.27024,1010,5399--PM--MCP7
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030,1010,5399--PM--MCP7
Java Auto Updater,1010,5399--PM--MCP7
Endpoint Manager Communication Client,1010,5399--PM--MCP7
Microsoft Visual C++ 2017 Redistributable (x64) - 14.16.27024,1010,5399--PM--MCP7
Microsoft Visual C++ 2017 X86 Minimum Runtime - 14.16.27024,1010,5399--PM--MCP7
Wazuh Agent,1010,5399--PM--MCP7
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.40660,1010,5399--PM--MCP7
Microsoft Visual C++ 2017 X86 Additional Runtime - 14.16.27024,1010,5399--PM--MCP7
Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660,1010,5399--PM--MCP7
Adobe Refresh Manager,1010,5399--PM--MCP7
Adobe Reader XI (11.0.23),1010,5399--PM--MCP7
Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030,1010,5399--PM--MCP7
Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030,1010,5399--PM--MCP7
Intel Software Installer,1010,5399--PM--MCP7
Dell SupportAssist OS Recovery Plugin for Dell Update,1010,5399--PM--MCP7
Chrome Remote Desktop Host,1010,5399--PM--MCP7
Microsoft ASP.NET MVC 2,1010,5399--PM--MCP7
Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660,1010,5399--PM--MCP7
Google Chat,1010,5399--PM--MCP7
TasksBoard,1010,5399--PM--MCP7
Google Meet,1010,5399--PM--MCP7
KDE Connect,1010,5399--PM--MCP7
Mozilla Firefox (x64 en-US),1010,5399--PM--MCP7
Microsoft OneDrive,1010,5399--PM--MCP7
Microsoft Teams,1010,5399--PM--MCP7
Zoom,1010,5399--PM--MCP7
Free Download Manager,1010,5399--PM--MCP7
Microsoft OneDrive,1010,5399--PM--MCP7
fonts-sil-abyssinica,1087,4299--QA--POY
mokutil,1087,4299--QA--POY
libatk-adaptor,1087,4299--QA--POY
libvorbisfile3,1087,4299--QA--POY
libquadmath0,1087,4299--QA--POY
libxkbfile1,1087,4299--QA--POY
linux-sound-base,1087,4299--QA--POY
xserver-xorg-video-amdgpu-hwe-18.04,1087,4299--QA--POY
python-apt-common,1087,4299--QA--POY
libtinyxml2-6,1087,4299--QA--POY
libgs9-common,1087,4299--QA--POY
libnpth0,1087,4299--QA--POY
libgtk2.0-bin,1087,4299--QA--POY
vdpau-driver-all,1087,4299--QA--POY
python-secretstorage,1087,4299--QA--POY
evolution-data-server,1087,4299--QA--POY
fdisk,1087,4299--QA--POY
bind9-host,1087,4299--QA--POY
libhtml-tagset-perl,1087,4299--QA--POY
iputils-ping,1087,4299--QA--POY
evince,1087,4299--QA--POY
libfontconfig1-dev,1087,4299--QA--POY
libxi6,1087,4299--QA--POY
ubuntu-advantage-tools,1087,4299--QA--POY
python-idna,1087,4299--QA--POY
libedit2,1087,4299--QA--POY
python3-cryptography,1087,4299--QA--POY
libpam-runtime,1087,4299--QA--POY
libvulkan1,1087,4299--QA--POY
vim-tiny,1087,4299--QA--POY
liblist-moreutils-perl,1087,4299--QA--POY
libbrotli1,1087,4299--QA--POY
libncurses5,1087,4299--QA--POY
baobab,1087,4299--QA--POY
hplip,1087,4299--QA--POY
fonts-telu-extra,1087,4299--QA--POY
libart-2.0-2,1087,4299--QA--POY
libcom-err2,1087,4299--QA--POY
libenchant1c2a,1087,4299--QA--POY
libqt5core5a,1087,4299--QA--POY
transmission-gtk,1087,4299--QA--POY
libminizip1,1087,4299--QA--POY
libgomp1,1087,4299--QA--POY
libxcb-xinerama0,1087,4299--QA--POY
libreoffice-draw,1087,4299--QA--POY
libkpathsea6,1087,4299--QA--POY
gir1.2-nm-1.0,1087,4299--QA--POY
libnet-domain-tld-perl,1087,4299--QA--POY
libjs-jquery,1087,4299--QA--POY
pulseaudio,1087,4299--QA--POY
libpaper1,1087,4299--QA--POY
rhythmbox-plugins,1087,4299--QA--POY
libatomic1,1087,4299--QA--POY
libxaw7,1087,4299--QA--POY
libpython3-stdlib,1087,4299--QA--POY
update-inetd,1087,4299--QA--POY
libwsutil12,1087,4299--QA--POY
libreoffice-help-en-us,1087,4299--QA--POY
libibverbs1,1087,4299--QA--POY
cpp,1087,4299--QA--POY
libxcb-present0,1087,4299--QA--POY
xserver-xorg-video-radeon-hwe-18.04,1087,4299--QA--POY
python-pip-whl,1087,4299--QA--POY
imagemagick-6-common,1087,4299--QA--POY
gir1.2-goa-1.0,1087,4299--QA--POY
libglib-perl,1087,4299--QA--POY
libgstreamer-plugins-base1.0-0,1087,4299--QA--POY
libapt-pkg5.0,1087,4299--QA--POY
libaudit1,1087,4299--QA--POY
xcursor-themes,1087,4299--QA--POY
libglvnd0,1087,4299--QA--POY
gir1.2-atspi-2.0,1087,4299--QA--POY
spice-vdagent,1087,4299--QA--POY
readline-common,1087,4299--QA--POY
libpython-dev,1087,4299--QA--POY
python3-yaml,1087,4299--QA--POY
nautilus-extension-gnome-terminal,1087,4299--QA--POY
libpython3.6-stdlib,1087,4299--QA--POY
remmina-plugin-vnc,1087,4299--QA--POY
libgnomekbd-common,1087,4299--QA--POY
gnome-settings-daemon-schemas,1087,4299--QA--POY
ncurses-term,1087,4299--QA--POY
libindicator3-7,1087,4299--QA--POY
fonts-pagul,1087,4299--QA--POY
fonts-samyak-taml,1087,4299--QA--POY
gstreamer1.0-clutter-3.0,1087,4299--QA--POY
fonts-tlwg-garuda,1087,4299--QA--POY
libcairo2,1087,4299--QA--POY
console-setup,1087,4299--QA--POY
libisc169,1087,4299--QA--POY
libnss-mdns,1087,4299--QA--POY
gnome-accessibility-themes,1087,4299--QA--POY
libsbc1,1087,4299--QA--POY
gstreamer1.0-plugins-base,1087,4299--QA--POY
intel-microcode,1087,4299--QA--POY
libtinfo5,1087,4299--QA--POY
libapt-inst2.0,1087,4299--QA--POY
usbmuxd,1087,4299--QA--POY
libnotify4,1087,4299--QA--POY
libnet-libidn-perl,1087,4299--QA--POY
libfontconfig1,1087,4299--QA--POY
manpages,1087,4299--QA--POY
libnss-systemd,1087,4299--QA--POY
perl-base,1087,4299--QA--POY
libudev1,1087,4299--QA--POY
wireshark,1087,4299--QA--POY
strace,1087,4299--QA--POY
python3-speechd,1087,4299--QA--POY
libunistring2,1087,4299--QA--POY
libnettle6,1087,4299--QA--POY
libreoffice-avmedia-backend-gstreamer,1087,4299--QA--POY
libtdb1,1087,4299--QA--POY
libboost-date-time1.65.1,1087,4299--QA--POY
python-setuptools,1087,4299--QA--POY
libxinerama1,1087,4299--QA--POY
libxapian30,1087,4299--QA--POY
libgeocode-glib0,1087,4299--QA--POY
libgtop-2.0-11,1087,4299--QA--POY
minicom,1087,4299--QA--POY
aptdaemon-data,1087,4299--QA--POY
git-man,1087,4299--QA--POY
python3-distro-info,1087,4299--QA--POY
ufw,1087,4299--QA--POY
libxcb-dri2-0,1087,4299--QA--POY
libsm6,1087,4299--QA--POY
deja-dup,1087,4299--QA--POY
cpio,1087,4299--QA--POY
libdee-1.0-4,1087,4299--QA--POY
wbritish,1087,4299--QA--POY
wazuh-agent,1087,4299--QA--POY
keyboard-configuration,1087,4299--QA--POY
linux-modules-5.4.0-71-generic,1087,4299--QA--POY
libappstream-glib8,1087,4299--QA--POY
libpopt0,1087,4299--QA--POY
libsecret-common,1087,4299--QA--POY
ubuntu-wallpapers-bionic,1087,4299--QA--POY
libnetcdf-c++4,1087,4299--QA--POY
libwbclient0,1087,4299--QA--POY
libexiv2-14,1087,4299--QA--POY
python3-pickleshare,1087,4299--QA--POY
fonts-samyak-gujr,1087,4299--QA--POY
gnome-software-common,1087,4299--QA--POY
powermgmt-base,1087,4299--QA--POY
plymouth-theme-ubuntu-logo,1087,4299--QA--POY
